airport,date,day,month,year,temp_max,temp_min
ROW,6-29-2015,29,6,2015,97,65,
RRL,6-29-2015,29,6,2015,77,55,
RST,6-29-2015,29,6,2015,79,60,
RUT,6-29-2015,29,6,2015,73,58,
RVS,6-29-2015,29,6,2015,90,70,
RWF,6-29-2015,29,6,2015,83,61,
RWL,6-29-2015,29,6,2015,93,59,
SAC,6-29-2015,29,6,2015,91,60,
SAD,6-29-2015,29,6,2015,102,73,
SAN,6-29-2015,29,6,2015,73,67,
SAT,6-29-2015,29,6,2015,94,73,
SAV,6-29-2015,29,6,2015,92,74,
SBA,6-29-2015,29,6,2015,73,63,
SBM,6-29-2015,29,6,2015,73,59,
SBN,6-29-2015,29,6,2015,79,62,
SBP,6-29-2015,29,6,2015,75,57,
SBY,6-29-2015,29,6,2015,87,69,
SCK,6-29-2015,29,6,2015,90,62,
SDF,6-29-2015,29,6,2015,87,66,
SDL,6-30-2015,30,6,2015,64,49,
SDM,6-29-2015,29,6,2015,73,67,
SEA,6-29-2015,29,6,2015,94,66,
SEP,6-29-2015,29,6,2015,93,72,
SFB,6-29-2015,29,6,2015,95,75,
SFF,6-29-2015,29,6,2015,104,69,
SFO,6-29-2015,29,6,2015,63,55,
SGF,6-29-2015,29,6,2015,85,66,
SGR,6-29-2015,29,6,2015,93,75,
SGT,6-29-2015,29,6,2015,91,71,
SHR,6-29-2015,29,6,2015,90,60,
SHV,6-29-2015,29,6,2015,91,73,
SIY,6-29-2015,29,6,2015,102,65,
SJC,6-29-2015,29,6,2015,81,59,
SJN,6-29-2015,29,6,2015,92,62,
SJT,6-29-2015,29,6,2015,98,71,
SLC,6-29-2015,29,6,2015,104,76,
SLE,6-29-2015,29,6,2015,96,64,
SLK,6-29-2015,29,6,2015,72,53,
SLN,6-29-2015,29,6,2015,91,67,
SMO,6-29-2015,29,6,2015,75,65,
SMX,6-29-2015,29,6,2015,73,57,
SNA,6-29-2015,29,6,2015,83,68,
SNK,6-29-2015,29,6,2015,94,69,
SNP,6-29-2015,29,6,2015,52,44,
SNS,6-29-2015,29,6,2015,70,58,
SNY,6-29-2015,29,6,2015,89,60,
SPG,6-29-2015,29,6,2015,81,64,
SPI,6-29-2015,29,6,2015,84,65,
SPS,6-29-2015,29,6,2015,95,73,
SRC,6-29-2015,29,6,2015,90,69,
SRQ,6-29-2015,29,6,2015,87,74,
SSF,6-29-2015,29,6,2015,94,73,
SSI,6-29-2015,29,6,2015,94,73,
STC,6-29-2015,29,6,2015,81,58,
STE,6-29-2015,29,6,2015,77,56,
STJ,6-29-2015,29,6,2015,86,65,
STL,6-29-2015,29,6,2015,85,67,
STP,6-29-2015,29,6,2015,82,62,
STS,6-29-2015,29,6,2015,79,53,
SUE,6-29-2015,29,6,2015,72,57,
SUS,6-29-2015,29,6,2015,85,66,
SUX,6-29-2015,29,6,2015,86,63,
SVC,6-29-2015,29,6,2015,86,66,
SWO,6-29-2015,29,6,2015,91,69,
SYR,6-29-2015,29,6,2015,75,61,
TAD,6-29-2015,29,6,2015,87,58,
TCL,6-29-2015,29,6,2015,91,70,
TCS,6-29-2015,29,6,2015,92,70,
TLH,6-29-2015,29,6,2015,94,75,
TMB,6-29-2015,29,6,2015,92,79,
TOI,6-29-2015,29,6,2015,91,70,
TOL,6-29-2015,29,6,2015,79,62,
TOP,6-29-2015,29,6,2015,87,66,
TOR,6-29-2015,29,6,2015,91,60,
TPA,6-29-2015,29,6,2015,92,78,
TPH,6-29-2015,29,6,2015,93,67,
TQE,6-29-2015,29,6,2015,87,63,
TRI,6-29-2015,29,6,2015,90,64,
TRL,6-29-2015,29,6,2015,92,74,
TRM,6-29-2015,29,6,2015,109,82,
TTD,6-29-2015,29,6,2015,97,65,
TTN,6-29-2015,29,6,2015,82,65,
TUL,6-29-2015,29,6,2015,90,70,
TUP,6-29-2015,29,6,2015,90,70,
TUS,6-29-2015,29,6,2015,103,77,
TVC,6-29-2015,29,6,2015,70,56,
TVL,6-29-2015,29,6,2015,86,53,
TWF,6-29-2015,29,6,2015,105,73,
TXK,6-29-2015,29,6,2015,91,72,
TYR,6-29-2015,29,6,2015,92,72,
TYS,6-29-2015,29,6,2015,89,67,
UIN,6-29-2015,29,6,2015,86,66,
UKI,6-29-2015,29,6,2015,93,57,
UNO,6-29-2015,29,6,2015,88,65,
UVA,6-29-2015,29,6,2015,92,71,
VCT,6-29-2015,29,6,2015,94,74,
VEL,6-29-2015,29,6,2015,99,68,
VIH,6-29-2015,29,6,2015,83,65,
VLD,6-29-2015,29,6,2015,95,72,
VRB,6-29-2015,29,6,2015,95,76,
VSF,6-29-2015,29,6,2015,74,57,
VTN,6-29-2015,29,6,2015,90,60,
WAL,6-29-2015,29,6,2015,85,70,
WJF,6-29-2015,29,6,2015,99,71,
WMC,6-29-2015,29,6,2015,102,65,
WRL,6-29-2015,29,6,2015,98,68,
WVI,6-29-2015,29,6,2015,72,55,
XNA,6-29-2015,29,6,2015,86,67,
YAK,6-29-2015,29,6,2015,58,49,
YKM,6-29-2015,29,6,2015,110,72,
YNG,6-29-2015,29,6,2015,76,62,
ZZV,6-29-2015,29,6,2015,79,62,
ABE,6-30-2015,30,6,2015,84,66,
ABI,6-30-2015,30,6,2015,95,72,
ABQ,6-30-2015,30,6,2015,90,67,
ABR,6-30-2015,30,6,2015,88,59,
ABY,6-30-2015,30,6,2015,94,72,
ACT,6-30-2015,30,6,2015,92,72,
ACV,6-30-2015,30,6,2015,64,57,
ACY,6-30-2015,30,6,2015,79,70,
ADQ,6-30-2015,30,6,2015,62,51,
AEX,6-30-2015,30,6,2015,93,73,
AFW,6-30-2015,30,6,2015,93,74,
AGS,6-30-2015,30,6,2015,93,71,
AHN,6-30-2015,30,6,2015,90,69,
AIA,6-30-2015,30,6,2015,88,61,
AIG,6-30-2015,30,6,2015,74,54,
AKN,6-30-2015,30,6,2015,66,49,
AKO,6-30-2015,30,6,2015,88,62,
ALB,6-30-2015,30,6,2015,81,64,
ALI,6-30-2015,30,6,2015,95,76,
ALM,6-30-2015,30,6,2015,93,66,
ALO,6-30-2015,30,6,2015,82,61,
ALS,6-30-2015,30,6,2015,83,50,
ALW,6-30-2015,30,6,2015,109,78,
AMA,6-30-2015,30,6,2015,90,65,
AMG,7-01-2015,01,7,2015,70,49,
AMW,6-30-2015,30,6,2015,83,61,
ANB,6-30-2015,30,6,2015,88,69,
ANC,6-30-2015,30,6,2015,67,53,
ANN,6-30-2015,30,6,2015,71,54,
AOH,6-30-2015,30,6,2015,81,64,
AOO,6-30-2015,30,6,2015,77,61,
APC,6-30-2015,30,6,2015,84,57,
APF,6-30-2015,30,6,2015,93,76,
APN,6-30-2015,30,6,2015,74,56,
ARA,6-30-2015,30,6,2015,89,75,
ARM,7-01-2015,01,7,2015,64,39,
ART,6-30-2015,30,6,2015,75,62,
ASE,6-30-2015,30,6,2015,85,54,
AST,6-30-2015,30,6,2015,74,56,
ATL,6-30-2015,30,6,2015,89,70,
ATS,6-30-2015,30,6,2015,95,66,
ATW,6-30-2015,30,6,2015,78,59,
ATY,6-30-2015,30,6,2015,84,59,
AUG,6-30-2015,30,6,2015,74,58,
AUH,7-01-2015,01,7,2015,105,84,
AUM,6-30-2015,30,6,2015,79,60,
AUO,6-30-2015,30,6,2015,87,69,
AUS,6-30-2015,30,6,2015,92,73,
AUW,6-30-2015,30,6,2015,76,58,
AVL,6-30-2015,30,6,2015,85,62,
AVP,6-30-2015,30,6,2015,82,65,
AXN,6-30-2015,30,6,2015,82,58,
AZO,6-30-2015,30,6,2015,78,62,
BBW,6-30-2015,30,6,2015,88,62,
BDL,6-30-2015,30,6,2015,83,63,
BDR,6-30-2015,30,6,2015,80,66,
BDU,7-01-2015,01,7,2015,62,48,
BEH,6-30-2015,30,6,2015,74,61,
BET,6-30-2015,30,6,2015,66,51,
BFD,6-30-2015,30,6,2015,78,59,
BFL,6-30-2015,30,6,2015,103,76,
BGD,6-30-2015,30,6,2015,93,69,
BGM,6-30-2015,30,6,2015,79,62,
BGR,6-30-2015,30,6,2015,74,57,
BHK,7-01-2015,01,7,2015,106,73,
BHM,6-30-2015,30,6,2015,89,69,
BIH,6-30-2015,30,6,2015,103,65,
BIL,6-30-2015,30,6,2015,96,67,
BIS,6-30-2015,30,6,2015,85,58,
BKE,6-30-2015,30,6,2015,102,65,
BKW,6-30-2015,30,6,2015,81,63,
BLF,6-30-2015,30,6,2015,82,62,
BLH,6-30-2015,30,6,2015,110,83,
BLI,6-30-2015,30,6,2015,94,63,
BMG,6-30-2015,30,6,2015,83,64,
BMI,6-30-2015,30,6,2015,82,64,
BNA,6-30-2015,30,6,2015,89,68,
BNO,6-30-2015,30,6,2015,104,66,
BOI,6-30-2015,30,6,2015,108,77,
BOS,6-30-2015,30,6,2015,75,64,
BPI,6-30-2015,30,6,2015,94,55,
BPK,6-30-2015,30,6,2015,89,68,
BRL,6-30-2015,30,6,2015,83,64,
BRO,6-30-2015,30,6,2015,91,78,
BRW,6-30-2015,30,6,2015,45,37,
BTL,6-30-2015,30,6,2015,79,62,
BTM,6-30-2015,30,6,2015,92,56,
BTR,6-30-2015,30,6,2015,92,74,
BTT,6-30-2015,30,6,2015,76,52,
BTV,6-30-2015,30,6,2015,78,62,
BUF,6-30-2015,30,6,2015,80,63,
BUR,6-30-2015,30,6,2015,91,68,
BVO,6-30-2015,30,6,2015,90,68,
BVX,6-30-2015,30,6,2015,89,69,
BWG,6-30-2015,30,6,2015,88,68,
BWI,6-30-2015,30,6,2015,87,72,
BYG,6-30-2015,30,6,2015,90,65,
BYI,6-30-2015,30,6,2015,103,69,
BZN,6-30-2015,30,6,2015,94,63,
CAE,6-30-2015,30,6,2015,94,73,
CAG,7-01-2015,01,7,2015,87,68,
CAK,6-30-2015,30,6,2015,81,64,
CCR,6-30-2015,30,6,2015,84,61,
CCY,6-30-2015,30,6,2015,80,60,
CDB,6-30-2015,30,6,2015,57,48,
CDC,6-30-2015,30,6,2015,94,65,
CDR,6-30-2015,30,6,2015,89,63,
CDS,6-30-2015,30,6,2015,93,70,
CEC,6-30-2015,30,6,2015,59,55,
CEZ,6-30-2015,30,6,2015,92,57,
CGI,6-30-2015,30,6,2015,86,68,
CGZ,6-30-2015,30,6,2015,106,81,
CHA,6-30-2015,30,6,2015,89,67,
CHO,6-30-2015,30,6,2015,89,66,
CHS,6-30-2015,30,6,2015,91,76,
CID,6-30-2015,30,6,2015,83,61,
CKV,6-30-2015,30,6,2015,86,67,
CLE,6-30-2015,30,6,2015,75,67,
CLL,6-30-2015,30,6,2015,89,73,
CLT,6-30-2015,30,6,2015,92,69,
CMA,7-01-2015,01,7,2015,68,46,
CMH,6-30-2015,30,6,2015,82,64,
CMI,6-30-2015,30,6,2015,82,64,
CMY,6-30-2015,30,6,2015,80,58,
CNM,6-30-2015,30,6,2015,96,66,
CNO,6-30-2015,30,6,2015,95,69,
CNU,6-30-2015,30,6,2015,88,67,
CNY,6-30-2015,30,6,2015,106,71,
COD,6-30-2015,30,6,2015,91,63,
CON,6-30-2015,30,6,2015,80,59,
COS,6-30-2015,30,6,2015,85,60,
COU,6-30-2015,30,6,2015,85,66,
CPR,6-30-2015,30,6,2015,93,62,
CPS,6-30-2015,30,6,2015,86,68,
CPT,7-01-2015,01,7,2015,61,47,
CRE,6-30-2015,30,6,2015,90,75,
CRG,6-30-2015,30,6,2015,98,79,
CRP,6-30-2015,30,6,2015,90,78,
CRS,6-30-2015,30,6,2015,90,73,
CRW,6-30-2015,30,6,2015,86,65,
CSG,6-30-2015,30,6,2015,90,71,
CSM,6-30-2015,30,6,2015,92,68,
CSV,6-30-2015,30,6,2015,83,65,
CTB,6-30-2015,30,6,2015,87,57,
CTY,6-30-2015,30,6,2015,92,77,
CUB,6-30-2015,30,6,2015,94,73,
CVG,6-30-2015,30,6,2015,84,65,
CXO,6-30-2015,30,6,2015,91,76,
CYS,6-30-2015,30,6,2015,84,60,
DAB,6-30-2015,30,6,2015,95,74,
DAG,6-30-2015,30,6,2015,107,79,
DAL,6-30-2015,30,6,2015,92,74,
DAN,6-30-2015,30,6,2015,91,68,
DAY,6-30-2015,30,6,2015,83,67,
DBQ,6-30-2015,30,6,2015,81,61,
DCA,6-30-2015,30,6,2015,90,73,
DCU,6-30-2015,30,6,2015,91,69,
DDC,6-30-2015,30,6,2015,93,65,
DEC,6-30-2015,30,6,2015,83,65,
DEN,6-30-2015,30,6,2015,90,64,
DFI,6-30-2015,30,6,2015,80,63,
DFW,6-30-2015,30,6,2015,92,74,
DGW,6-30-2015,30,6,2015,90,62,
DHN,6-30-2015,30,6,2015,92,72,
DHT,6-30-2015,30,6,2015,93,64,
DIK,6-30-2015,30,6,2015,85,57,
DLH,6-30-2015,30,6,2015,69,56,
DLN,6-30-2015,30,6,2015,95,63,
DMN,6-30-2015,30,6,2015,94,65,
DMO,6-30-2015,30,6,2015,86,68,
DRA,6-30-2015,30,6,2015,104,78,
DRO,6-30-2015,30,6,2015,88,55,
DRT,6-30-2015,30,6,2015,94,74,
DSM,6-30-2015,30,6,2015,84,64,
DTO,6-30-2015,30,6,2015,88,72,
DTW,6-30-2015,30,6,2015,79,63,
DUG,6-30-2015,30,6,2015,96,67,
DUJ,6-30-2015,30,6,2015,79,62,
DVL,6-30-2015,30,6,2015,81,56,
DVN,6-30-2015,30,6,2015,83,62,
DVT,6-30-2015,30,6,2015,109,87,
DWH,6-30-2015,30,6,2015,91,76,
DYR,7-01-2015,01,7,2015,66,51,
EAR,6-30-2015,30,6,2015,87,62,
EAT,6-30-2015,30,6,2015,109,76,
EAU,6-30-2015,30,6,2015,80,59,
ECG,6-30-2015,30,6,2015,90,73,
EED,6-30-2015,30,6,2015,112,89,
EKN,6-30-2015,30,6,2015,80,61,
EKO,6-30-2015,30,6,2015,104,66,
ELD,6-30-2015,30,6,2015,91,70,
ELM,6-30-2015,30,6,2015,81,61,
ELP,6-30-2015,30,6,2015,96,73,
ELY,6-30-2015,30,6,2015,97,62,
EMP,6-30-2015,30,6,2015,88,66,
ENW,6-30-2015,30,6,2015,77,61,
EPH,6-30-2015,30,6,2015,109,76,
ERI,6-30-2015,30,6,2015,75,64,
ERV,6-30-2015,30,6,2015,92,70,
EST,6-30-2015,30,6,2015,82,59,
EUG,6-30-2015,30,6,2015,96,63,
EVV,6-30-2015,30,6,2015,86,67,
EVW,6-30-2015,30,6,2015,93,63,
EWN,6-30-2015,30,6,2015,92,73,
EWR,6-30-2015,30,6,2015,83,69,
EYW,6-30-2015,30,6,2015,89,82,
FAI,6-30-2015,30,6,2015,77,52,
FAR,6-30-2015,30,6,2015,83,57,
FAT,6-30-2015,30,6,2015,103,73,
FAY,6-30-2015,30,6,2015,93,72,
FCM,6-30-2015,30,6,2015,82,62,
FDR,6-30-2015,30,6,2015,94,71,
FFT,6-30-2015,30,6,2015,86,65,
FKA,6-30-2015,30,6,2015,79,60,
FLD,6-30-2015,30,6,2015,79,60,
FLG,6-30-2015,30,6,2015,82,54,
FLL,6-30-2015,30,6,2015,92,80,
FLO,6-30-2015,30,6,2015,95,73,
FLP,6-30-2015,30,6,2015,89,67,
FMY,6-30-2015,30,6,2015,95,75,
FNB,7-01-2015,01,7,2015,77,57,
FNL,6-30-2015,30,6,2015,90,62,
FNT,6-30-2015,30,6,2015,80,62,
FPR,6-30-2015,30,6,2015,94,74,
FSD,6-30-2015,30,6,2015,86,62,
FSM,6-30-2015,30,6,2015,91,70,
FST,6-30-2015,30,6,2015,93,68,
FTW,6-30-2015,30,6,2015,93,74,
FTY,6-30-2015,30,6,2015,89,70,
FVE,6-30-2015,30,6,2015,70,54,
FWA,6-30-2015,30,6,2015,80,62,
FXE,6-30-2015,30,6,2015,92,80,
FYV,6-30-2015,30,6,2015,87,67,
GAD,6-30-2015,30,6,2015,90,67,
GAG,6-30-2015,30,6,2015,92,68,
GCC,6-30-2015,30,6,2015,90,63,
GCK,6-30-2015,30,6,2015,95,66,
GCN,6-30-2015,30,6,2015,88,55,
GED,6-30-2015,30,6,2015,87,71,
GEG,6-30-2015,30,6,2015,104,71,
GEY,6-30-2015,30,6,2015,102,69,
GFK,6-30-2015,30,6,2015,81,56,
GGG,6-30-2015,30,6,2015,90,73,
GGW,6-30-2015,30,6,2015,90,62,
GJT,6-30-2015,30,6,2015,100,68,
GLD,6-30-2015,30,6,2015,92,63,
GLE,6-30-2015,30,6,2015,90,71,
GLH,6-30-2015,30,6,2015,90,72,
GLR,6-30-2015,30,6,2015,72,54,
GLS,6-30-2015,30,6,2015,87,80,
GNV,6-30-2015,30,6,2015,95,72,
GPI,6-30-2015,30,6,2015,85,73,
GPT,6-30-2015,30,6,2015,88,76,
GRB,6-30-2015,30,6,2015,78,59,
GRI,6-30-2015,30,6,2015,86,62,
GRR,6-30-2015,30,6,2015,77,61,
GSH,6-30-2015,30,6,2015,79,62,
GSO,6-30-2015,30,6,2015,91,68,
GSP,6-30-2015,30,6,2015,90,68,
GTF,6-30-2015,30,6,2015,93,62,
GTR,6-30-2015,30,6,2015,90,70,
GUM,7-01-2015,01,7,2015,86,82,
GUY,6-30-2015,30,6,2015,94,66,
GVL,6-30-2015,30,6,2015,88,69,
GVT,6-30-2015,30,6,2015,90,72,
GWO,6-30-2015,30,6,2015,89,71,
GXY,6-30-2015,30,6,2015,92,62,
GYI,7-01-2015,01,7,2015,83,63,
HBG,6-30-2015,30,6,2015,91,72,
HBR,6-30-2015,30,6,2015,93,70,
HDE,6-30-2015,30,6,2015,87,62,
HEI,7-01-2015,01,7,2015,72,58,
HEZ,6-30-2015,30,6,2015,89,72,
HGR,6-30-2015,30,6,2015,86,67,
HHR,6-30-2015,30,6,2015,77,68,
HIO,6-30-2015,30,6,2015,98,64,
HKS,6-30-2015,30,6,2015,90,72,
HKY,6-30-2015,30,6,2015,89,66,
HLG,6-30-2015,30,6,2015,83,63,
HLN,6-30-2015,30,6,2015,96,66,
HNL,6-30-2015,30,6,2015,87,74,
HOB,6-30-2015,30,6,2015,91,64,
HON,6-30-2015,30,6,2015,87,60,
HOT,6-30-2015,30,6,2015,90,70,
HOU,6-30-2015,30,6,2015,91,76,
HQM,6-30-2015,30,6,2015,73,56,
HRL,6-30-2015,30,6,2015,95,77,
HRO,6-30-2015,30,6,2015,87,66,
HSI,6-30-2015,30,6,2015,86,63,
HSV,6-30-2015,30,6,2015,90,68,
HTL,6-30-2015,30,6,2015,75,55,
HTS,6-30-2015,30,6,2015,86,65,
HUF,6-30-2015,30,6,2015,83,65,
HUL,6-30-2015,30,6,2015,73,56,
HVR,6-30-2015,30,6,2015,91,60,
HWD,6-30-2015,30,6,2015,73,60,
HWO,6-30-2015,30,6,2015,91,80,
IAD,6-30-2015,30,6,2015,90,73,
IAH,6-30-2015,30,6,2015,91,76,
ICT,6-30-2015,30,6,2015,92,69,
IDA,6-30-2015,30,6,2015,102,61,
IEN,6-30-2015,30,6,2015,88,62,
IGM,6-30-2015,30,6,2015,101,76,
ILE,6-30-2015,30,6,2015,92,71,
ILG,6-30-2015,30,6,2015,85,69,
ILM,6-30-2015,30,6,2015,90,74,
IML,6-30-2015,30,6,2015,91,63,
IND,6-30-2015,30,6,2015,83,64,
INJ,7-01-2015,01,7,2015,68,46,
INK,6-30-2015,30,6,2015,96,69,
INL,6-30-2015,30,6,2015,76,54,
INW,6-30-2015,30,6,2015,96,64,
IOW,6-30-2015,30,6,2015,82,62,
IPL,6-30-2015,30,6,2015,108,82,
IPT,6-30-2015,30,6,2015,83,64,
IRK,6-30-2015,30,6,2015,84,64,
ISN,6-30-2015,30,6,2015,89,58,
ISP,6-30-2015,30,6,2015,78,67,
ISW,6-30-2015,30,6,2015,79,59,
ITO,6-30-2015,30,6,2015,83,71,
ITR,7-01-2015,01,7,2015,91,69,
IXD,7-01-2015,01,7,2015,95,82,
JAC,6-30-2015,30,6,2015,93,56,
JAN,6-30-2015,30,6,2015,90,72,
JAX,6-30-2015,30,6,2015,98,79,
JBR,6-30-2015,30,6,2015,88,69,
JCT,6-30-2015,30,6,2015,94,70,
JEF,6-30-2015,30,6,2015,86,67,
JER,6-30-2015,30,6,2015,70,58,
JFK,6-30-2015,30,6,2015,83,69,
JKL,6-30-2015,30,6,2015,84,66,
JLN,6-30-2015,30,6,2015,87,68,
JMS,6-30-2015,30,6,2015,82,58,
JRF,6-30-2015,30,6,2015,87,74,
JST,6-30-2015,30,6,2015,80,62,
JXN,6-30-2015,30,6,2015,77,61,
KOA,6-30-2015,30,6,2015,86,75,
LAA,6-30-2015,30,6,2015,95,63,
LAF,6-30-2015,30,6,2015,81,62,
LAL,6-30-2015,30,6,2015,96,73,
LAN,6-30-2015,30,6,2015,78,61,
LAR,6-30-2015,30,6,2015,83,55,
LAS,6-30-2015,30,6,2015,107,85,
LAW,6-30-2015,30,6,2015,91,70,
LAX,6-30-2015,30,6,2015,86,68,
LBB,6-30-2015,30,6,2015,91,67,
LBF,6-30-2015,30,6,2015,88,61,
LCH,6-30-2015,30,6,2015,89,75,
LEE,6-30-2015,30,6,2015,96,76,
LEX,6-30-2015,30,6,2015,85,66,
LFK,6-30-2015,30,6,2015,93,75,
LFT,6-30-2015,30,6,2015,89,75,
LGA,6-30-2015,30,6,2015,83,69,
LGB,6-30-2015,30,6,2015,81,68,
LIH,6-30-2015,30,6,2015,85,74,
LIT,6-30-2015,30,6,2015,91,72,
LMT,6-30-2015,30,6,2015,99,62,
LNK,6-30-2015,30,6,2015,87,64,
LNR,6-30-2015,30,6,2015,80,61,
LOU,6-30-2015,30,6,2015,88,67,
LOZ,6-30-2015,30,6,2015,86,66,
LRD,6-30-2015,30,6,2015,97,76,
LRF,6-30-2015,30,6,2015,91,70,
LRU,6-30-2015,30,6,2015,96,69,
LSE,6-30-2015,30,6,2015,81,62,
LUD,6-30-2015,30,6,2015,72,46,
LVK,6-30-2015,30,6,2015,88,62,
LVM,6-30-2015,30,6,2015,94,60,
LWB,6-30-2015,30,6,2015,85,60,
LWC,6-30-2015,30,6,2015,86,66,
LWS,6-30-2015,30,6,2015,108,75,
LWT,6-30-2015,30,6,2015,88,61,
LWV,6-30-2015,30,6,2015,85,66,
LXN,6-30-2015,30,6,2015,88,62,
LXV,6-30-2015,30,6,2015,75,44,
LYH,6-30-2015,30,6,2015,90,66,
MAE,6-30-2015,30,6,2015,102,68,
MAF,6-30-2015,30,6,2015,95,70,
MBG,6-30-2015,30,6,2015,89,62,
MBS,6-30-2015,30,6,2015,79,61,
MCB,6-30-2015,30,6,2015,89,72,
MCE,6-30-2015,30,6,2015,100,68,
MCG,6-30-2015,30,6,2015,71,52,
MCI,6-30-2015,30,6,2015,87,68,
MCK,6-30-2015,30,6,2015,93,63,
MCN,6-30-2015,30,6,2015,92,70,
MCO,6-30-2015,30,6,2015,96,75,
MCW,6-30-2015,30,6,2015,81,60,
MDD,6-30-2015,30,6,2015,95,70,
MDH,6-30-2015,30,6,2015,86,67,
MDT,6-30-2015,30,6,2015,85,67,
MDZ,6-30-2015,30,6,2015,66,44,
MEI,6-30-2015,30,6,2015,89,69,
MEM,6-30-2015,30,6,2015,89,71,
MEZ,7-01-2015,01,7,2015,72,39,
MFD,6-30-2015,30,6,2015,80,64,
MFE,6-30-2015,30,6,2015,95,79,
MFI,6-30-2015,30,6,2015,77,59,
MFR,6-30-2015,30,6,2015,104,72,
MGM,6-30-2015,30,6,2015,92,71,
MGW,6-30-2015,30,6,2015,82,66,
MHE,6-30-2015,30,6,2015,90,63,
MHK,6-30-2015,30,6,2015,88,66,
MHT,6-30-2015,30,6,2015,80,61,
MIA,6-30-2015,30,6,2015,92,80,
MIC,6-30-2015,30,6,2015,82,62,
MIE,6-30-2015,30,6,2015,80,64,
MIW,6-30-2015,30,6,2015,81,61,
MKC,6-30-2015,30,6,2015,87,68,
MKE,6-30-2015,30,6,2015,76,60,
MKG,6-30-2015,30,6,2015,74,61,
MKL,6-30-2015,30,6,2015,90,69,
MKO,6-30-2015,30,6,2015,89,70,
MKT,6-30-2015,30,6,2015,82,61,
MLB,6-30-2015,30,6,2015,93,76,
MLC,6-30-2015,30,6,2015,90,71,
MLI,6-30-2015,30,6,2015,83,62,
MLS,6-30-2015,30,6,2015,91,64,
MLT,6-30-2015,30,6,2015,74,57,
MLU,6-30-2015,30,6,2015,92,73,
MOB,6-30-2015,30,6,2015,90,75,
MOD,6-30-2015,30,6,2015,99,69,
MOT,6-30-2015,30,6,2015,84,57,
MPO,6-30-2015,30,6,2015,77,61,
MPV,6-30-2015,30,6,2015,74,58,
MRB,6-30-2015,30,6,2015,87,65,
MRF,6-30-2015,30,6,2015,87,59,
MRH,6-30-2015,30,6,2015,86,75,
MRY,6-30-2015,30,6,2015,69,59,
MSL,6-30-2015,30,6,2015,90,68,
MSN,6-30-2015,30,6,2015,80,61,
MSO,6-30-2015,30,6,2015,101,64,
MSP,6-30-2015,30,6,2015,82,62,
MSS,6-30-2015,30,6,2015,77,61,
MSY,6-30-2015,30,6,2015,91,76,
MTH,6-30-2015,30,6,2015,90,82,
MTJ,6-30-2015,30,6,2015,96,64,
MTO,6-30-2015,30,6,2015,81,65,
MTW,6-30-2015,30,6,2015,72,57,
MUO,6-30-2015,30,6,2015,107,73,
MWH,6-30-2015,30,6,2015,109,73,
MWL,6-30-2015,30,6,2015,92,71,
MYF,6-30-2015,30,6,2015,73,69,
MYL,6-30-2015,30,6,2015,97,63,
MYV,6-30-2015,30,6,2015,102,65,
NGF,6-30-2015,30,6,2015,83,75,
NUQ,6-30-2015,30,6,2015,79,60,
NYL,6-30-2015,30,6,2015,109,84,
OAK,6-30-2015,30,6,2015,67,58,
ODX,6-30-2015,30,6,2015,87,61,
OFK,6-30-2015,30,6,2015,87,63,
OGB,6-30-2015,30,6,2015,94,72,
OGG,6-30-2015,30,6,2015,87,72,
OJC,6-30-2015,30,6,2015,85,66,
OKC,6-30-2015,30,6,2015,90,71,
OLF,6-30-2015,30,6,2015,91,59,
OLM,6-30-2015,30,6,2015,95,58,
OLS,6-30-2015,30,6,2015,96,68,
OLZ,6-30-2015,30,6,2015,81,60,
OMA,6-30-2015,30,6,2015,86,64,
OME,6-30-2015,30,6,2015,58,50,
OMK,6-30-2015,30,6,2015,107,69,
ONA,6-30-2015,30,6,2015,81,61,
ONO,6-30-2015,30,6,2015,111,77,
ONT,6-30-2015,30,6,2015,96,69,
OPF,6-30-2015,30,6,2015,92,80,
ORD,6-30-2015,30,6,2015,78,65,
ORF,6-30-2015,30,6,2015,92,74,
ORH,6-30-2015,30,6,2015,78,61,
ORL,6-30-2015,30,6,2015,96,75,
OSH,6-30-2015,30,6,2015,78,61,
OTH,6-30-2015,30,6,2015,69,56,
OTM,6-30-2015,30,6,2015,83,62,
OTZ,6-30-2015,30,6,2015,63,51,
OWB,6-30-2015,30,6,2015,86,68,
PAH,6-30-2015,30,6,2015,88,69,
PBF,6-30-2015,30,6,2015,91,70,
PBG,6-30-2015,30,6,2015,77,61,
PBI,6-30-2015,30,6,2015,94,79,
PDC,6-30-2015,30,6,2015,81,61,
PDK,6-30-2015,30,6,2015,89,70,
PDT,6-30-2015,30,6,2015,106,72,
PDX,6-30-2015,30,6,2015,98,64,
PEQ,6-30-2015,30,6,2015,96,67,
PFN,6-30-2015,30,6,2015,89,76,
PGA,6-30-2015,30,6,2015,100,75,
PGD,6-30-2015,30,6,2015,96,72,
PHL,6-30-2015,30,6,2015,86,70,
PHP,6-30-2015,30,6,2015,89,61,
PHX,6-30-2015,30,6,2015,109,87,
PIA,6-30-2015,30,6,2015,84,65,
PIB,6-30-2015,30,6,2015,89,70,
PIH,6-30-2015,30,6,2015,103,66,
PIR,6-30-2015,30,6,2015,88,63,
PIT,6-30-2015,30,6,2015,83,64,
PKB,6-30-2015,30,6,2015,84,64,
